Country Name,Year,Value (USD),Status
Europe & Central Asia,1980,155872060000.0,Normal value
Europe & Central Asia,1981,150525250000.0,Normal value
Europe & Central Asia,1982,69768350000.0,Normal value
Europe & Central Asia,1983,235082940000.0,Normal value
Europe & Central Asia,1984,243004600000.0,Normal value
Europe & Central Asia,1985,449780980000.0,Normal value
Europe & Central Asia,1986,567381470000.0,Normal value
Europe & Central Asia,1987,1534298290000.0,Normal value
Europe & Central Asia,1988,1227805360000.0,Normal value
Europe & Central Asia,1989,1409793310000.0,Normal value
Europe & Central Asia,1990,1620132090000.0,Normal value
Europe & Central Asia,1991,1154921610000.0,Normal value
Europe & Central Asia,1992,1136798550000.0,Normal value
Europe & Central Asia,1993,1585073140000.0,Normal value
Europe & Central Asia,1994,2010480890000.0,Normal value
Europe & Central Asia,1995,2160408160000.0,Normal value
Europe & Central Asia,1996,2117039060000.0,Normal value
Europe & Central Asia,1997,3837093560000.0,Normal value
Europe & Central Asia,1998,5739649510000.0,Normal value
Europe & Central Asia,1999,6751256260000.0,Normal value
Europe & Central Asia,2000,9756794020000.0,Normal value
Europe & Central Asia,2001,8153361940000.0,Normal value
Europe & Central Asia,2002,5629188880000.0,Normal value
Europe & Central Asia,2003,6470652340000.0,Normal value
Europe & Central Asia,2004,7736133910000.0,Normal value
Europe & Central Asia,2005,7797544280000.0,Normal value
Europe & Central Asia,2006,12021021920000.0,Normal value
Europe & Central Asia,2007,20254268510000.0,Normal value
Europe & Central Asia,2008,17065608120000.0,Normal value
Europe & Central Asia,2009,10838674150000.0,Normal value
Europe & Central Asia,2010,11038949620000.0,Normal value
Europe & Central Asia,2011,10684233180000.0,Normal value
Europe & Central Asia,2012,8540093150000.0,Normal value
Europe & Central Asia,2013,7980605740000.0,Normal value
Europe & Central Asia,2014,9996379350000.0,Normal value
Europe & Central Asia (IDA & IBRD),2001,104439050000.0,Normal value
Europe & Central Asia (IDA & IBRD),2002,119495590000.0,Normal value
Europe & Central Asia (IDA & IBRD),2003,187198210000.0,Normal value
Europe & Central Asia (IDA & IBRD),2004,286266320000.0,Normal value
Europe & Central Asia (IDA & IBRD),2005,378533400000.0,Normal value
Europe & Central Asia (IDA & IBRD),2006,871773470000.0,Normal value
Europe & Central Asia (IDA & IBRD),2007,1718404470000.0,Normal value
Europe & Central Asia (IDA & IBRD),2008,1438704620000.0,Normal value
Europe & Central Asia (IDA & IBRD),2009,888282890000.0,Normal value
Europe & Central Asia (IDA & IBRD),2010,986367800000.0,Normal value
Europe & Central Asia (IDA & IBRD),2011,994733080000.0,Normal value
Europe & Central Asia (IDA & IBRD),2012,764412970000.0,Normal value
Europe & Central Asia (IDA & IBRD),2013,686321900000.0,Normal value
Europe & Central Asia (IDA & IBRD),2014,590530290000.0,Normal value
Europe & Central Asia (IDA & IBRD),2015,524511940000.0,Normal value
Europe & Central Asia (IDA & IBRD),2016,469837251569.8229,Normal value
Europe & Central Asia (IDA & IBRD),2017,594430493353.1915,Normal value
Europe & Central Asia (IDA & IBRD),2018,575918530000.0,Normal value
Europe & Central Asia (IDA & IBRD),2019,581646280000.0,Normal value
Europe & Central Asia (IDA & IBRD),2020,1232621690000.0,Normal value
Europe & Central Asia (IDA & IBRD),2021,947258080000.0,Normal value
Europe & Central Asia (IDA & IBRD),2022,1165981530000.0,Normal value
Europe & Central Asia (IDA & IBRD),2023,1379090700000.0,Normal value
Europe & Central Asia (excluding high income),1997,43735750000.0,Normal value
Europe & Central Asia (excluding high income),1998,57182800000.0,Normal value
Europe & Central Asia (excluding high income),1999,68015890000.0,Normal value
Europe & Central Asia (excluding high income),2000,165990040000.0,Normal value
Europe & Central Asia (excluding high income),2002,68119389999.99999,Normal value
Europe & Central Asia (excluding high income),2003,99127880000.0,Normal value
Europe & Central Asia (excluding high income),2004,148015880000.0,Normal value
Europe & Central Asia (excluding high income),2005,201446480000.0,Normal value
Europe & Central Asia (excluding high income),2006,230541490000.0,Normal value
Europe & Central Asia (excluding high income),2007,337256850000.0,Normal value
Europe & Central Asia (excluding high income),2008,226246730000.0,Normal value
Europe & Central Asia (excluding high income),2009,317665980000.0,Normal value
Europe & Central Asia (excluding high income),2010,406971640000.0,Normal value
Europe & Central Asia (excluding high income),2011,363258600000.0,Normal value
Europe & Central Asia (excluding high income),2012,360958440000.0,Normal value
Europe & Central Asia (excluding high income),2013,375281370000.0,Normal value
Europe & Central Asia (excluding high income),2014,370755120000.0,Normal value
Europe & Central Asia (excluding high income),2015,352384250000.0,Normal value
Europe & Central Asia (excluding high income),2016,282580471112.14667,Normal value
Europe & Central Asia (excluding high income),2017,378130245974.2068,Normal value
Europe & Central Asia (excluding high income),2018,371107890000.0,Normal value
Europe & Central Asia (excluding high income),2019,347987110000.0,Normal value
Europe & Central Asia (excluding high income),2020,869070590000.0,Normal value
Europe & Central Asia (excluding high income),2021,539250940000.0,Normal value
Europe & Central Asia (excluding high income),2022,894749990000.0,Normal value
Europe & Central Asia (excluding high income),2023,1091148530000.0,Normal value
Europe & Central Asia (excluding high income),2024,959681760000.0,Normal value
European Union,1975,25153070000.0,Normal value
European Union,1976,24616930000.0,Normal value
European Union,1977,26509000000.0,Normal value
European Union,1978,43696000000.0,Normal value
European Union,1979,36783860000.0,Normal value
European Union,1980,40796260000.0,Normal value
European Union,1981,42674640000.0,Normal value
European Union,1982,36936370000.0,Normal value
European Union,1983,64832110000.0,Normal value
European Union,1984,61978540000.0,Normal value
European Union,1985,156701810000.0,Normal value
European Union,1986,322130850000.0,Normal value
European Union,1987,670830600000.0,Normal value
European Union,1988,539819010000.0,Normal value
European Union,1989,665483750000.0,Normal value
European Union,1990,900532740000.0,Normal value
European Union,1991,726760770000.0,Normal value
European Union,1992,718499700000.0,Normal value
European Union,1993,948098230000.0,Normal value
European Union,1994,1240833810000.0,Normal value
European Union,1995,1264138970000.0,Normal value
European Union,1996,1041443960000.0,Normal value
European Union,1997,2370204890000.0,Normal value
European Union,1998,3909379980000.0,Normal value
European Union,1999,4742720030000.0,Normal value
European Union,2000,7060912780000.0,Normal value
European Union,2001,5524721710000.0,Normal value
European Union,2002,3934618340000.0,Normal value
European Union,2003,4540767420000.0,Normal value
European Union,2004,5701123290000.0,Normal value
European Union,2005,5520068780000.0,Normal value
European Union,2006,8080700760000.0,Normal value
European Union,2007,13025285230000.0,Normal value
European Union,2008,11264365830000.0,Normal value
European Union,2009,6224873390000.0,Normal value
European Union,2010,5824623940000.0,Normal value
European Union,2011,5719128760000.0,Normal value
European Union,2012,4656894510000.0,Normal value
European Union,2013,4898712310000.0,Normal value
European Union,2014,6272341000000.0,Normal value
Finland,1982,137600000.0,Normal value
Finland,1983,239160000.0,Normal value
Finland,1984,384000000.0,Normal value
Finland,1985,574030000.0,Normal value
Finland,1986,1976180000.0,Normal value
Finland,1987,6735730000.0,Normal value
Finland,1988,7099740000.0,Normal value
Finland,1989,7784920000.0,Normal value
Finland,1990,4138690000.0,Normal value
Finland,1991,1513030000.0,Normal value
Finland,1992,1958120000.0,Normal value
Finland,1993,7809610000.0,Normal value
Finland,1994,13296000000.0,Normal value
Finland,1995,19206500000.0,Normal value
Finland,1996,4532410000.0,Normal value
Finland,1997,34654130000.0,Normal value
Finland,1998,63595810000.0,Normal value
Finland,1999,105065650000.0,Normal value
Finland,2000,210660030000.0,Normal value
Finland,2001,179015230000.0,Normal value
Finland,2002,143783330000.0,Normal value
Finland,2003,142323710000.0,Normal value
Finland,2004,188759280000.0,Normal value
France,1975,5644990000.0,Normal value
France,1976,4013970000.0,Normal value
France,1977,3488000000.0,Normal value
France,1978,9519000000.0,Normal value
France,1979,9431940000.0,Normal value
France,1980,9418460000.0,Normal value
France,1981,7945300000.0,Normal value
France,1982,7161340000.0,Normal value
France,1983,7619230000.0,Normal value
France,1984,7006760000.0,Normal value
France,1985,17435720000.0,Normal value
France,1986,55352670000.0,Normal value
France,1987,89407880000.0,Normal value
France,1988,64377790000.0,Normal value
France,1989,110818280000.0,Normal value
France,1990,122115810000.0,Normal value
France,1991,123463900000.0,Normal value
France,1992,116743530000.0,Normal value
France,1993,160583800000.0,Normal value
France,1994,205528880000.0,Normal value
France,1995,211257340000.0,Normal value
France,1996,269928220000.0,Normal value
France,1997,393446810000.0,Normal value
France,1998,603976050000.0,Normal value
France,1999,723606290000.0,Normal value
France,2000,1080301380000.0,Normal value
France,2001,980888380000.0,Normal value
France,2002,1032545060000.0,Normal value
France,2003,1103021950000.0,Normal value
France,2004,1323735230000.0,Normal value
France,2005,1271455120000.0,Normal value
France,2006,2015577290000.0,Normal value
France,2007,2895762310000.0,Normal value
France,2008,2405976410000.0,Normal value
France,2009,1284109570000.0,Normal value
France,2010,1350174790000.0,Normal value
France,2011,1329956610000.0,Normal value
France,2012,1074477150000.0,Normal value
France,2013,1105516960000.0,Normal value
France,2014,1168618040000.0,Normal value
France,2015,1328364110000.0,Normal value
Germany,1975,10495060000.0,Normal value
Germany,1976,10564960000.0,Normal value
Germany,1977,13172000000.0,Normal value
Germany,1978,18804000000.0,Normal value
Germany,1979,14821250000.0,Normal value
Germany,1980,14148550000.0,Normal value
Germany,1981,13701440000.0,Normal value
Germany,1982,14795290000.0,Normal value
Germany,1983,30886260000.0,Normal value
Germany,1984,26907560000.0,Normal value
Germany,1985,85608420000.0,Normal value
Germany,1986,151830690000.0,Normal value
Germany,1987,424407210000.0,Normal value
Germany,1988,345321000000.0,Normal value
Germany,1989,348053300000.0,Normal value
Germany,1990,542481790000.00006,Normal value
Germany,1991,437577310000.0,Normal value
Germany,1992,430083960000.0,Normal value
Germany,1993,529576730000.0,Normal value
Germany,1994,603703230000.0,Normal value
Germany,1995,580134700000.0,Normal value
Germany,1996,149809670000.0,Normal value
Germany,1997,988221460000.0,Normal value
Germany,1998,1468731990000.0,Normal value
Germany,1999,1308493540000.0,Normal value
Germany,2000,1827236880000.0,Normal value
Germany,2001,1301049770000.0,Normal value
Germany,2002,871757290000.0,Normal value
Germany,2003,1017280520000.0,Normal value
Germany,2004,1181299170000.0,Normal value
Germany,2005,1288068410000.0,Normal value
Germany,2006,1950838200000.0,Normal value
Germany,2007,3254836700000.0,Normal value
Germany,2008,4189639200000.0,Normal value
Germany,2009,1787794400000.0,Normal value
Germany,2010,1494656830000.0,Normal value
Germany,2011,1573604310000.0,Normal value
Germany,2012,1249945420000.0,Normal value
Germany,2013,1312611820000.0,Normal value
Germany,2014,1269066800000.0,Normal value
Germany,2015,1444613090000.0,Normal value
Germany,2016,1124111807137.43,Normal value
Germany,2017,1558599058819.02,Normal value
Germany,2018,1629641870000.0,Normal value
Germany,2019,1362905830000.0,Normal value
Germany,2020,1835769070000.0,Normal value
Germany,2021,1526211440000.0,Normal value
Germany,2022,1292671760000.0,Normal value
Germany,2023,1041359820000.0,Normal value
Germany,2024,923998030000.0,Normal value
Ghana,1993,4100000.0,Normal value
Ghana,1994,69000000.0,Normal value
Ghana,1995,18850000.0,Normal value
Ghana,1996,16149999.999999998,Normal value
Ghana,1997,41310000.0,Normal value
Ghana,1998,57270000.0,Normal value
Ghana,1999,19890000.0,Normal value
Ghana,2000,6960000.0,Normal value
Ghana,2001,12500000.0,Normal value
Ghana,2002,10000000.0,Normal value
Ghana,2003,43990000.0,Normal value
Ghana,2004,72880000.0,Normal value
Ghana,2005,51000000.0,Normal value
Ghana,2006,51600000.0,Normal value
Ghana,2007,145400000.0,Normal value
Ghana,2008,286800000.0,Normal value
Ghana,2009,51800000.0,Normal value
Ghana,2010,101800000.0,Normal value
Ghana,2011,254100000.0,Normal value
Ghana,2012,51000000.0,Normal value
Ghana,2013,192900000.0,Normal value
Ghana,2019,8820000.0,Normal value
Ghana,2020,32660000.0,Normal value
Ghana,2021,27080000.0,Normal value
Ghana,2022,62230000.0,Normal value
Ghana,2023,28370000.0,Normal value
Ghana,2024,78530000.0,Normal value
Greece,1980,291000000.0,Normal value
Greece,1981,189000000.0,Normal value
Greece,1982,132000000.0,Normal value
Greece,1983,64000000.0,Normal value
Greece,1984,48000000.0,Normal value
Greece,1985,71000000.0,Normal value
Greece,1986,107000000.0,Normal value
Greece,1987,1202000000.0,Normal value
Greece,1988,832000000.0,Normal value
Greece,1989,1429000000.0,Normal value
Greece,1990,7977000000.0,Normal value
Greece,1991,4785000000.0,Normal value
Greece,1992,2755000000.0,Normal value
Greece,1993,5037000000.0,Normal value
Greece,1994,5008500000.0,Normal value
Greece,1995,5950100000.0,Normal value
Greece,1996,8234400000.0,Normal value
Greece,1997,21136600000.0,Normal value
Greece,1998,50019500000.0,Normal value
Greece,1999,183894700000.0,Normal value
Greece,2000,91619800000.0,Normal value
Greece,2001,37130260000.0,Normal value
Greece,2002,20448960000.0,Normal value
Greece,2003,33877540000.0,Normal value
Greece,2004,39892350000.0,Normal value
Greece,2005,49161710000.0,Normal value
Greece,2006,86545360000.0,Normal value
Greece,2007,121523700000.0,Normal value
Greece,2008,81801420000.0,Normal value
Greece,2009,59313130000.0,Normal value
Greece,2010,40642980000.0,Normal value
Greece,2011,22978960000.0,Normal value
Greece,2012,15077480000.0,Normal value
Greece,2013,24010790000.0,Normal value
Greece,2014,33050380000.0,Normal value
Greece,2015,17942840000.0,Normal value
Greece,2016,12224003416.8565,Normal value
Greece,2017,15211933446.4284,Normal value
Greece,2018,11885400000.0,Normal value
Greece,2019,15426070000.0,Normal value
Greece,2020,16482780000.0,Normal value
Greece,2021,16489340000.0,Normal value
Greece,2022,18656540000.0,Normal value
Greece,2023,29041640000.0,Normal value
Greece,2024,31265100000.0,Normal value
High income,1975,296569530000.0,Normal value
High income,1976,365679270000.0,Normal value
High income,1977,359049980000.0,Normal value
High income,1978,537565830000.0,Normal value
High income,1979,595506020000.0,Normal value
High income,1980,796034940000.0,Normal value
High income,1981,878659140000.0,Normal value
High income,1982,791111450000.0,Normal value
High income,1983,1373464460000.0,Normal value
High income,1984,1731901260000.0,Normal value
High income,1985,2444773220000.0,Normal value
High income,1986,4047633590000.0,Normal value
High income,1987,6788840630000.0,Normal value
High income,1988,6242796358000.0,Normal value
High income,1989,7649279490000.0,Normal value
High income,1990,6151876650000.0,Normal value
High income,1991,4963842550000.0,Normal value
High income,1992,4846356450000.0,Normal value
High income,1993,6920525160000.0,Normal value
High income,1994,8220117870000.0,Normal value
High income,1995,9464801230000.0,Normal value
High income,1996,11557202940000.0,Normal value
High income,1997,16494956980000.0,Normal value
High income,1998,20931566710000.0,Normal value
High income,1999,30194225260000.0,Normal value
High income,2000,44628142470000.0,Normal value
High income,2001,32619563120000.0,Normal value
High income,2002,26665052130000.0,Normal value
High income,2003,27349018370000.0,Normal value
High income,2004,33876294980000.0,Normal value
High income,2005,42942890460000.0,Normal value
High income,2006,54740551360000.0,Normal value
High income,2007,78986273400000.0,Normal value
High income,2008,77318204327000.0,Normal value
High income,2009,55861610794455.0,Normal value
High income,2010,58445368957933.805,Normal value
High income,2011,63376377210000.0,Normal value
High income,2012,50476660800000.0,Normal value
High income,2013,53169102960000.0,Normal value
High income,2014,60110861807737.55,Normal value
High income,2015,59341782950000.0,Normal value
High income,2016,56550741761752.09,Normal value
High income,2017,56995677677157.97,Normal value
High income,2018,67615320230000.0,Normal value
High income,2019,53050577070000.0,Normal value
High income,2020,65602723460000.0,Normal value
High income,2021,74108391910000.0,Normal value
High income,2022,66430992270000.0,Normal value
High income,2023,58447348050000.0,Normal value
High income,2024,65270060880000.0,Normal value
"Hong Kong SAR, China",1975,484000000.0,Normal value
"Hong Kong SAR, China",1976,646000000.0,Normal value
"Hong Kong SAR, China",1977,327870000.0,Normal value
"Hong Kong SAR, China",1978,408440000.0,Normal value
"Hong Kong SAR, China",1979,1073940000.0,Normal value
"Hong Kong SAR, China",1980,777050000.0,Normal value
"Hong Kong SAR, China",1986,15316600000.0,Normal value
"Hong Kong SAR, China",1987,45408110000.0,Normal value
"Hong Kong SAR, China",1988,23422710000.0,Normal value
"Hong Kong SAR, China",1989,34582330000.0,Normal value
"Hong Kong SAR, China",1990,34583770000.0,Normal value
"Hong Kong SAR, China",1991,38525460000.0,Normal value
"Hong Kong SAR, China",1992,78452650000.0,Normal value
"Hong Kong SAR, China",1993,132114100000.0,Normal value
"Hong Kong SAR, China",1994,125745700000.0,Normal value
"Hong Kong SAR, China",1995,95588900000.0,Normal value
"Hong Kong SAR, China",1996,166243900000.0,Normal value
"Hong Kong SAR, China",1997,453034520000.0,Normal value
"Hong Kong SAR, China",1998,205945810000.0,Normal value
"Hong Kong SAR, China",1999,227669000000.0,Normal value
"Hong Kong SAR, China",2000,372996060000.0,Normal value
"Hong Kong SAR, China",2001,238191310000.0,Normal value
"Hong Kong SAR, China",2002,178937670000.0,Normal value
"Hong Kong SAR, China",2003,272849940000.0,Normal value
"Hong Kong SAR, China",2004,403727910000.0,Normal value
"Hong Kong SAR, China",2005,421194600000.0,Normal value
"Hong Kong SAR, China",2006,755545250000.0,Normal value
"Hong Kong SAR, China",2007,2015819340000.0,Normal value
"Hong Kong SAR, China",2008,1568212800000.0,Normal value
"Hong Kong SAR, China",2009,1413270670000.0,Normal value
"Hong Kong SAR, China",2010,1487593610000.0,Normal value
"Hong Kong SAR, China",2011,1436954110000.0,Normal value
"Hong Kong SAR, China",2012,1076727570000.0,Normal value
"Hong Kong SAR, China",2013,1267004630000.0,Normal value
"Hong Kong SAR, China",2014,1450936260000.0,Normal value
"Hong Kong SAR, China",2015,2068670580000.0,Normal value
"Hong Kong SAR, China",2016,1351097197683.87,Normal value
"Hong Kong SAR, China",2017,1953131618025.77,Normal value
"Hong Kong SAR, China",2018,2266769160000.0,Normal value
"Hong Kong SAR, China",2019,1822240530000.0,Normal value
"Hong Kong SAR, China",2020,3069358660000.0,Normal value
"Hong Kong SAR, China",2021,4068106120000.0,Normal value
"Hong Kong SAR, China",2022,2848838860000.0,Normal value
"Hong Kong SAR, China",2023,2279385630000.0,Normal value
"Hong Kong SAR, China",2024,2996539390000.0,Normal value
Hungary,2002,6642220000.0,Normal value
Hungary,2003,8862590000.0,Normal value
Hungary,2004,14269590000.0,Normal value
Hungary,2005,22164080000.0,Normal value
Hungary,2006,30986590000.0,Normal value
Hungary,2007,47286400000.0,Normal value
Hungary,2008,27563770000.0,Normal value
Hungary,2009,27205900000.0,Normal value
Hungary,2010,26466460000.0,Normal value
Hungary,2011,15651910000.0,Normal value
Hungary,2012,10963360000.0,Normal value
Hungary,2013,10822660000.0,Normal value
Hungary,2014,7113710000.0,Normal value
Hungary,2015,7440530000.0,Normal value
Hungary,2016,7812418043.964439,Normal value
Hungary,2017,10382730752.3874,Normal value
Hungary,2018,9889880000.0,Normal value
Hungary,2019,8668020000.0,Normal value
Hungary,2020,11302390000.0,Normal value
Hungary,2021,8651720000.0,Normal value
Hungary,2022,9409920000.0,Normal value
Hungary,2023,6909940000.0,Normal value
Hungary,2024,7375400000.0,Normal value
IBRD only,1993,339487944000.0,Normal value
IBRD only,1994,493531910000.0,Normal value
IBRD only,1995,461644740000.0,Normal value
IBRD only,1996,670629640000.0,Normal value
IBRD only,1997,897988020000.0,Normal value
IBRD only,1998,724060830000.0,Normal value
IBRD only,2000,1782711277404.0889,Normal value
IBRD only,2001,1051196958382.804,Normal value
IBRD only,2002,859051672278.522,Normal value
IBRD only,2003,1187843400505.3062,Normal value
IBRD only,2004,1654568968892.264,Normal value
IBRD only,2005,1826118459409.915,Normal value
IBRD only,2006,3554412096429.835,Normal value
IBRD only,2007,10709304235348.74,Normal value
IBRD only,2008,7732876344125.496,Normal value
IBRD only,2009,11288595845367.535,Normal value
IBRD only,2010,12256553111676.805,Normal value
IBRD only,2011,10175829885439.418,Normal value
IBRD only,2012,8224674008294.273,Normal value
IBRD only,2013,10870463665826.48,Normal value
IBRD only,2014,15055029265653.713,Normal value
IBRD only,2015,41997067328780.336,Normal value
IBRD only,2016,21306606744221.8,Normal value
IBRD only,2017,20930499140572.484,Normal value
IBRD only,2018,16889991950000.0,Normal value
IBRD only,2019,22274850370000.0,Normal value
IBRD only,2020,37697996310000.0,Normal value
IBRD only,2021,46919325530000.0,Normal value
IBRD only,2022,38231982450000.0,Normal value
IBRD only,2023,35928061320000.0,Normal value
IBRD only,2024,41334660420000.0,Normal value
IDA & IBRD total,1993,339976844000.0,Normal value
IDA & IBRD total,1994,494692510000.0,Normal value
IDA & IBRD total,1995,462182420000.0,Normal value
IDA & IBRD total,1996,678112570000.0,Normal value
IDA & IBRD total,1997,910745270000.0,Normal value
IDA & IBRD total,1998,735383730000.0,Normal value
IDA & IBRD total,2000,1814863967404.0889,Normal value
IDA & IBRD total,2001,1064292188382.804,Normal value
IDA & IBRD total,2002,859438483278.522,Normal value
IDA & IBRD total,2003,1188840850505.3062,Normal value
IDA & IBRD total,2004,1797761708892.264,Normal value
IDA & IBRD total,2005,1969412279409.915,Normal value
IDA & IBRD total,2006,3685615326429.835,Normal value
IDA & IBRD total,2007,10829664775348.74,Normal value
IDA & IBRD total,2008,7795690944125.496,Normal value
IDA & IBRD total,2009,11314785395367.535,Normal value
IDA & IBRD total,2010,12284313471676.805,Normal value
IDA & IBRD total,2011,10197741062479.418,Normal value
IDA & IBRD total,2012,8245111858294.273,Normal value
IDA & IBRD total,2013,10882387985026.48,Normal value
IDA & IBRD total,2014,15080588145653.713,Normal value
IDA & IBRD total,2015,42017780448780.336,Normal value
IDA & IBRD total,2016,21325520701543.797,Normal value
IDA & IBRD total,2017,20961609833731.25,Normal value
IDA & IBRD total,2018,16909831390000.0,Normal value
IDA & IBRD total,2019,22292272630000.0,Normal value
IDA & IBRD total,2020,37738195780000.0,Normal value
IDA & IBRD total,2021,46990026250000.0,Normal value
IDA & IBRD total,2022,38267259550000.0,Normal value
IDA & IBRD total,2023,35953274680000.0,Normal value
IDA & IBRD total,2024,41370937500000.0,Normal value
IDA blend,1996,6552280000.0,Normal value
IDA blend,1997,11829590000.0,Normal value
IDA blend,1998,9973920000.0,Normal value
IDA blend,1999,21262030000.0,Normal value
IDA blend,2001,12678980000.0,Normal value
IDA blend,2004,142311450000.0,Normal value
IDA blend,2005,141946300000.0,Normal value
IDA blend,2006,129924470000.0,Normal value
IDA blend,2007,118541030000.0,Normal value
IDA blend,2008,60097640000.0,Normal value
IDA blend,2009,22553160000.0,Normal value
IDA blend,2010,17806040000.0,Normal value
IDA blend,2011,14616220000.0,Normal value
IDA blend,2012,17251100000.0,Normal value
IDA blend,2013,8962870000.0,Normal value
IDA blend,2014,7151000000.0,Normal value
IDA blend,2020,22459170000.0,Normal value
IDA blend,2021,23217550000.0,Normal value
IDA blend,2022,10307730000.0,Normal value
IDA blend,2023,10773680000.0,Normal value
IDA blend,2024,21795640000.0,Normal value
IDA total,1998,11322900000.0,Normal value
IDA total,2020,40199470000.0,Normal value
Iceland,1993,13200000.0,Normal value
Iceland,1994,19500000.0,Normal value
Iceland,1995,43800000.0,Normal value
Iceland,1996,84900000.0,Normal value
Iceland,1997,180900000.0,Normal value
Iceland,1998,517600000.0,Normal value
Iceland,1999,1571800000.0,Normal value
Iceland,2000,2205400000.0,Normal value
Iceland,2001,1282000000.0,Normal value
Iceland,2002,3963600000.0,Normal value
Iceland,2003,7808700000.0,Normal value
Iceland,2004,11735200000.0,Normal value
India,2000,512843277404.089,Normal value
India,2001,248143458382.804,Normal value
India,2002,196912922278.522,Normal value
India,2003,282783840505.306,Normal value
India,2004,377037338892.264,Normal value
India,2005,473719089409.915,Normal value
India,2006,637009616429.835,Normal value
India,2007,1090413525348.74,Normal value
India,2008,1037255713974.31,Normal value
India,2009,1050732771502.82,Normal value
India,2010,1060888757347.98,Normal value
India,2011,740661117594.71,Normal value
India,2012,637439438294.273,Normal value
India,2013,570993690332.57,Normal value
India,2014,761434863288.323,Normal value
India,2015,802189246647.972,Normal value
India,2016,808345072456.108,Normal value
India,2017,1204808201528.86,Normal value
India,2018,1259421560000.0,Normal value
India,2019,1207527310000.0,Normal value
India,2020,1842421950000.0,Normal value
India,2021,2299665720000.0,Normal value
India,2022,1687282050000.0,Normal value
India,2023,1945003850000.0,Normal value
India,2024,3347429290000.0,Normal value
Indonesia,1993,9088400000.0,Normal value
Indonesia,1994,11787500000.0,Normal value
Indonesia,1995,14374600000.0,Normal value
Indonesia,1996,32438700000.0,Normal value
Indonesia,1997,21994720000.0,Normal value
Indonesia,1998,12930830000.0,Normal value
Indonesia,1999,21161630000.0,Normal value
Indonesia,2000,12901770000.0,Normal value
Indonesia,2001,9638140000.0,Normal value
Indonesia,2002,12387720000.0,Normal value
Indonesia,2003,12760430000.0,Normal value
Indonesia,2004,21878750000.0,Normal value
Indonesia,2005,27858890000.0,Normal value
Indonesia,2006,40323050000.0,Normal value
Indonesia,2007,94914290000.0,Normal value
Indonesia,2008,75849340000.0,Normal value
Indonesia,2009,86073390000.0,Normal value
Indonesia,2010,104452210000.0,Normal value
Indonesia,2011,105475470000.0,Normal value
Indonesia,2012,91929370000.0,Normal value
Indonesia,2013,98857720000.0,Normal value
Indonesia,2014,90721490000.0,Normal value
Indonesia,2015,75045300000.0,Normal value
Indonesia,2016,90406630406.6304,Normal value
Indonesia,2017,92513090234.79688,Normal value
Indonesia,2018,104652370000.0,Normal value
Indonesia,2019,117889020000.0,Normal value
Indonesia,2020,131144740000.0,Normal value
Indonesia,2021,202772060000.0,Normal value
Indonesia,2022,194859680000.0,Normal value
Indonesia,2023,140556740000.0,Normal value
Indonesia,2024,121529440000.0,Normal value
"Iran, Islamic Rep.",1975,153000000.0,Normal value
"Iran, Islamic Rep.",1976,300000000.0,Normal value
"Iran, Islamic Rep.",1977,202000000.0,Normal value
"Iran, Islamic Rep.",1978,449000000.0,Normal value
"Iran, Islamic Rep.",1991,530700000.00000006,Normal value
"Iran, Islamic Rep.",1992,595850000.0,Normal value
"Iran, Islamic Rep.",1993,211960000.0,Normal value
"Iran, Islamic Rep.",1994,432500000.0,Normal value
"Iran, Islamic Rep.",1995,554560000.0,Normal value
"Iran, Islamic Rep.",1996,1865100000.0,Normal value
"Iran, Islamic Rep.",1997,962190000.0,Normal value
"Iran, Islamic Rep.",1998,871610000.0,Normal value
"Iran, Islamic Rep.",1999,1775020000.0,Normal value
"Iran, Islamic Rep.",2000,4460570000.0,Normal value
"Iran, Islamic Rep.",2001,1567300000.0,Normal value
"Iran, Islamic Rep.",2002,1741100000.0,Normal value
"Iran, Islamic Rep.",2003,3912990000.0,Normal value
"Iran, Islamic Rep.",2004,11257690000.0,Normal value
"Iran, Islamic Rep.",2005,7197880000.0,Normal value
"Iran, Islamic Rep.",2006,4713980000.0,Normal value
"Iran, Islamic Rep.",2007,8146940000.0,Normal value
"Iran, Islamic Rep.",2008,14618110000.0,Normal value
"Iran, Islamic Rep.",2009,16988400000.000002,Normal value
"Iran, Islamic Rep.",2010,16987110000.0,Normal value
"Iran, Islamic Rep.",2011,14409330000.0,Normal value
"Iran, Islamic Rep.",2012,15061390000.0,Normal value
"Iran, Islamic Rep.",2013,44305850000.0,Normal value
"Iran, Islamic Rep.",2014,23365970000.0,Normal value
"Iran, Islamic Rep.",2015,8444809999.999999,Normal value
"Iran, Islamic Rep.",2016,18689210535.0725,Normal value
"Iran, Islamic Rep.",2017,11741666197.0633,Normal value
"Iran, Islamic Rep.",2018,34857280000.0,Normal value
"Iran, Islamic Rep.",2019,98258400000.0,Normal value
"Iran, Islamic Rep.",2020,259501810000.0,Normal value
"Iran, Islamic Rep.",2021,239337540000.0,Normal value
"Iran, Islamic Rep.",2022,236947730000.0,Normal value
"Iran, Islamic Rep.",2023,463433740000.0,Normal value
"Iran, Islamic Rep.",2024,18821100000.0,Normal value
Ireland,1995,13327400000.0,Normal value
Ireland,1996,11794400000.0,Normal value
Ireland,1997,16003420000.0,Normal value
Ireland,1998,43099750000.0,Normal value
Ireland,1999,45080690000.0,Normal value
